xAcc,yAcc,zAcc,xGyro,yGyro,zGyro,label
-0.5,0.85,0.29,-151.55,70.8,28.26,3
-0.47,0.8,0.21,87.34,-65.49,-44.8,3
-0.53,0.82,-1.48,-79.9,50.6,33.63,3
-0.41,0.9,0.19,78.37,-21.73,-40.41,3
-0.45,0.77,0.3,145.75,-37.72,-16.11,3
-0.47,0.83,0.19,26.25,-10.01,-10.99,3
-0.47,0.65,0.41,-121.4,28.14,180,3
-0.51,0.74,0.19,149.41,-39.79,-5.07,3
-0.53,0.81,0.29,-30.33,-45.04,-92.29,3
-0.51,0.78,0.39,-16.36,-55.91,-72.63,3
-0.51,0.84,0.19,-9.28,-48.16,-102.42,3
-0.5,0.82,0.26,-36.44,-22.71,-8.24,3
-0.49,0.83,0.38,-11.9,60.91,108.09,3
-0.5,0.81,0.25,-4.76,-3.42,-27.95,3
-0.5,0.76,0.24,-43.27,-47,-78.31,3
-0.46,0.79,0.3,42.05,96.37,147.22,3
-0.47,0.81,0.28,-33.75,25.7,5.43,3
-0.42,0.81,0.35,-32.59,-22.58,-74.16,3
-0.39,0.74,0.53,-28.08,-22.03,-33.57,3
-0.39,0.86,-0.9,-10.07,-57.56,-124.94,3
-0.45,0.84,0.19,195.37,39.79,89.23,3
-0.43,0.69,0.56,-24.84,-23.5,-3.42,3
-0.44,0.79,0.25,-15.26,-35.64,-86.55,3
-0.43,0.72,0.37,-4.03,-52.12,-112.79,3
-0.3,0.78,0.44,-18.19,-61.16,-124.08,3
-0.46,0.84,0.6,-56.82,-36.01,-85.21,3
-0.34,0.77,0.5,97.96,-29.42,66.41,3
-0.46,0.79,0.21,8.91,142.82,154.36,3
-0.26,0.95,0.41,-28.5,110.84,145.75,3
-0.42,0.79,0.32,-11.66,80.69,98.14,3
-0.24,0.85,0.53,5.86,106.99,127.87,3
-0.34,0.85,0.32,-6.84,6.41,-20.08,3
-0.48,0.84,0.22,-15.87,20.14,-9.52,3
-0.35,-0.89,0.5,-26.31,-21.24,-86.49,3
-0.48,0.76,0.2,-5.25,-23.5,-98.27,3
-0.46,0.8,0.25,-20.2,20.94,80.08,3
-0.4,0.86,0.21,-22.83,-2.08,-39.06,3
-0.43,0.93,0.15,-12.82,-48.58,-148.86,3
-0.48,0.82,0.15,85.51,-60,31.07,3
-0.37,0.85,0.28,137.63,-37.35,120.48,3
-0.35,0.81,0.24,-21.18,62.87,104.19,3
-0.44,0.86,0.15,-6.77,55.36,112.43,3
-0.21,-1,0.31,-31.25,51.76,94.54,3
-0.42,0.81,0.21,-21.48,31.98,84.47,3
-0.43,0.85,0.16,-36.19,-6.77,-68.73,3
-0.21,0.86,0.31,-15.08,-62.62,-146.42,3
-0.44,0.86,0.14,-73.61,-5.07,-20.94,3
-0.24,0.94,0.36,-40.28,37.23,31.25,3
-0.46,0.8,0.16,-57.25,-41.69,-80.99,3
-0.22,0.84,0.59,-21.55,32.41,59.94,3
-0.44,0.88,0.1,-56.15,-34.79,-99.55,3
-0.31,0.74,0.42,-13,104.55,187.74,3
-0.36,0.8,0.25,1.65,-44.13,-112.67,3
-0.5,0.89,0.03,50.66,-18.62,26.73,3
-0.24,0.75,0.51,-10.44,67.57,133.24,3
-0.35,0.91,-0.78,-38.94,-3.6,81.36,3
-0.4,0.87,0.09,-48.03,-4.33,-55.85,3
-0.16,-0.9,0.56,-39.98,-43.21,-118.1,3
-0.42,0.86,-0.77,-7.2,116.33,75.2,3
-0.27,0.91,0.46,178.83,83.25,63.11,3
-0.44,0.78,0.24,169.25,39.73,151.31,3
-0.44,0.79,0.2,-11.41,32.04,28.14,3
-0.28,0.76,0.62,8.97,-56.76,-96.44,3
-0.39,0.97,0.09,-59.02,-31.8,-17.4,3
-0.44,0.98,0.03,-1.83,24.29,-0.49,3
-0.22,0.85,0.52,-25.57,-84.84,-125.55,3
-0.49,0.88,0.17,-88.44,-52,-52.43,3
-0.45,0.88,0.12,-66.53,-48.28,-34.67,3
-0.49,0.85,0.18,-25.82,-0.92,5.86,3
-0.23,-0.9,0.38,267.76,230.59,160.56,3
-0.42,0.91,0.14,-17.33,122.62,105.29,3
-0.35,0.94,0.19,-29.05,-19.35,-62.62,3
-0.17,0.79,-0.9,15.81,-105.04,-99.67,3
-0.4,0.79,0.27,-84.11,-47.3,-46.57,3
-0.23,0.68,0.66,194.09,108.52,151.98,3
-0.37,0.82,0.29,-15.81,50.6,178,3
-0.13,0.68,0.7,-59.02,-114.87,-84.84,3
-0.45,0.8,0.3,-4.58,-0.43,34.61,3
-0.05,1.13,0.38,239.62,219.42,196.9,3
-0.39,0.87,0.25,8.85,-140.2,-163.21,3
-0.24,0.89,0.57,23.86,7.32,74.28,3
-0.42,0.82,0.28,-11.78,96.13,78.98,3
-0.31,0.92,0.29,7.63,-105.83,-103.45,3
-0.36,0.91,0.25,-25.21,-18.86,-9.28,3
-0.25,0.84,0.36,-23.56,116.82,134.52,3
-0.45,0.81,0.24,-22.77,39.86,26.37,3
-0.25,0.83,0.44,-14.4,-64.27,-87.89,3
-0.39,0.84,0.5,-61.4,-67.87,-44.01,3
-0.38,0.78,0.4,-31.37,71.96,49.99,3
-0.29,0.92,0.34,-3.3,-103.33,-114.14,3
-0.49,0.74,0.28,-25.76,17.76,189,3
-0.26,0.86,0.39,35.4,147.28,109.99,3
-0.42,0.88,0.28,10.62,108.09,71.35,3
-0.34,0.74,0.36,-21.48,-37.35,-81.3,3
-0.5,0.82,0.5,-10.86,-59.27,-66.83,3
-0.43,0.79,0.38,-41.56,-15.01,-1.59,3
-0.43,0.86,0.65,-8.18,75.44,129,3
-0.33,0.82,0.39,21.91,-51.7,-32.59,3
-0.32,0.78,0.4,97.23,65.19,98.88,3
-0.43,0.94,0.45,-0.55,-91.74,-106.75,3
-0.44,0.85,0.39,-37.35,80.69,60.61,3
-0.25,0.72,0.64,0.18,-85.08,-59.81,3
-0.53,0.85,0.38,24.05,125.06,133.06,3
-0.42,0.89,0.51,8.06,-81.85,-105.41,3
-0.29,0.77,0.5,-42.42,-64.39,-56.95,3
-0.45,0.8,0.33,-54.75,-39.73,-30.94,3
-0.14,0.7,0.68,-57.68,-23.44,-6.35,3
-0.45,0.76,0.38,-47.42,-87.4,-70.07,3
-0.43,0.87,0.41,10.99,147.52,163,3
-0.41,0.85,0.38,-32.71,-8.79,29.05,3
-0.42,0.86,0.45,-18.92,-88.07,-93.38,3
-0.47,0.8,0.4,-26.61,102.78,63.29,3
-0.42,0.71,0.48,33.81,-0.98,220,3
-0.41,0.83,0.37,11.84,-50.17,-71.04,3
-0.36,0.81,0.36,-32.17,5.13,46.63,3
-0.42,0.87,0.37,-34.55,96.92,88.07,3
-0.32,0.91,0.41,5.62,-47.91,-45.04,3
-0.36,0.93,0.41,17.76,-35.16,-61.4,3
-0.32,0.85,0.32,33.75,221.8,210.14,3
-0.33,0.73,0.5,-31.8,-88.87,-132.69,3
-0.35,1.6,0.3,176.51,-109,218.4,3
-0.4,0.81,0.35,17.94,-75.62,-110.11,3
-0.39,0.88,0.61,-46.2,-47.73,-19.71,3
-0.37,1.88,0.31,12.02,182.07,133.54,3
-0.33,0.81,0.45,-15.32,-15.75,-40.47,3
-0.34,0.79,0.47,-51.64,-69.89,-42.24,3
-0.32,1.79,0.49,163.21,151.98,136.9,3
-0.54,0.65,0.36,-2.93,-85.21,-101.38,3
-0.48,0.75,0.34,-4.33,-9.64,52.61,3
-0.38,0.98,0.47,-25.88,-69.21,-78.49,3
-0.33,1.67,0.22,221.92,160.16,190.55,3
-0.3,1.1,0.23,-35.4,-84.17,-71.9,3
-0.29,1.09,0.08,-31.98,-17.64,-23.32,3
-0.5,0.64,0.53,13.98,-9.16,28.44,3
-0.39,1.09,-0.98,-8.67,-35.64,-17.4,3
-0.31,0.96,0.3,-43.82,156.31,146.55,3
-0.38,0.92,0.28,-104.43,-87.16,-58.23,3
-0.35,1.12,0.13,1.16,-75.56,-67.02,3
-0.23,0.59,0.73,-49.8,90.88,58.72,3
-0.3,0.72,0.41,-37.35,-74.1,-61.1,3
-0.37,0.46,0.7,139.16,141.97,120,3
-0.31,0.39,0.65,2.2,-67.02,-88.38,3
-0.29,1.1,0.01,-25.7,141.54,105.29,3
-0.27,0.97,0.09,5.55,-94.06,-94.42,3
-0.28,1.03,0.34,-38.21,116.76,88.75,3
-0.27,1.2,0.23,-16.36,-106.81,-93.99,3
-0.34,0.65,0.65,-44.56,135.93,96.74,3
-0.35,0.68,-1.7,-17.94,-107.12,-114.2,3
-0.05,-0.1,0.87,-35.58,98.51,84.53,3
-0.08,0.62,0.68,-59.75,-39.37,-10.74,3
-0.08,0.92,0.61,-24.6,67.44,49.5,3
-0.53,0.39,0.68,-53.41,-121.95,-114.32,3
-0.34,0.58,0.68,6.65,135.86,106.87,3
-0.3,1.15,0.68,6.29,25.33,47.9,3
-0.37,0.81,0.68,-159.73,24.23,47.85,3
-0.34,0.56,0.58,-52.19,4.58,22.34,3
-0.38,1,-1.3,-8.91,-3.11,-7.2,3
-0.33,0.83,0.68,-33.45,-30.76,110.95,3
-0.38,0.92,0.67,-110.11,23.56,24.78,3
-0.43,0.51,0.68,-82.28,19.04,12.33,3
-0.34,0.74,0.51,-203.86,-13.18,48.46,3
-0.23,1.15,0.69,34.36,27.77,-14.71,3
-0.26,1.05,0.68,70.07,-2.56,-19.53,3
-0.26,1.32,-1.9,5.68,3.23,60.9,3
-0.32,0.87,0.68,-4.15,2.2,61,3
-0.36,0.9,0.62,27.34,-61.34,-9.77,3
-0.26,0.75,0.68,198.24,-99.98,-24.84,3
-0.26,0.97,0.68,7.87,28.2,1.65,3
-0.2,1.1,0.45,-175.96,49.44,75.13,3
-0.22,0.83,0.68,211,-66.96,-62.26,3
-0.1,0.99,0.45,54.14,-74.16,70.8,3
-0.26,0.7,0.39,-0.85,1.1,-12.57,3
-0.22,1.03,-1.8,134.46,-10.25,-29.11,3
-0.23,0.6,0.72,-5.92,14.77,14.77,3
-0.42,0.81,0.41,12.88,38.15,25.15,3
-0.46,0.72,0.15,-152.47,44.19,-52.98,3
-0.47,0.66,0.26,60.67,-21.67,16.48,3
-0.44,0.76,0.07,-164.55,71.9,78.9,3
-0.47,0.83,0.2,-187.62,93.08,75,3
-0.44,0.81,0.12,195.56,-139.22,-34.12,3
-0.44,0.83,0.24,-132.87,128.05,52.25,3
-0.44,0.89,0.1,90.03,-94.67,-31.49,3
-0.46,0.87,0.17,-119.57,84.47,43.76,3
-0.42,0.86,0.2,121.77,-129.39,-25.02,3
-0.51,0.82,0.15,-86.18,84.29,40.95,3
-0.51,0.79,0.15,19.17,-5.43,-2.5,3
-0.51,0.72,0.3,116.09,-63.23,-4.76,3
-0.48,0.92,-0.98,-164.79,97.78,34.36,3
-0.44,0.76,0.07,248.47,-111.51,-57.5,3
-0.41,0.85,0.27,-116.76,84.17,29.6,3
-0.56,0.84,0.03,33.26,-39.18,-6.04,3
-0.37,0.95,0.41,16.17,-39.79,-20.75,3
-0.51,0.85,-1.04,-12.82,14.83,40.3,3
-0.45,0.82,0.3,55.48,-53.22,-2.08,3
-0.55,0.8,-0.02,-49.62,33.94,27.65,3
-0.4,0.88,0.25,66.35,-63.29,-22.77,3
-0.47,0.87,0.05,-124.94,128.11,83.01,3
-0.41,0.97,-1.79,130.92,-110.9,-72.69,3
-0.43,0.81,0.07,-121.15,119.38,64.15,3
-0.56,0.77,0.06,14.28,38.64,5.25,3
-0.42,0.74,0.4,35.52,-15.26,-11.96,3
-0.38,0.97,0.03,-122.8,134.89,83.68,3
-0.45,0.97,-0.62,161.32,-108.64,-69.82,3
-0.39,0.78,0.23,-150.02,99.24,49.19,3
-0.56,0.79,-0.89,-53.04,75.13,28.44,3
-0.37,0.76,0.33,144.78,-135.25,-67.38,3
-0.4,0.99,0,-209.72,155.46,74.46,3
-0.57,0.82,0.09,75.07,-50.11,-42.72,3
-0.41,0.86,0.35,-106.45,33.26,46.14,3
-0.53,0.71,0.02,178.1,-132.02,-86.67,3
-0.45,0.9,0.02,-147.34,113.53,58.04,3
-0.46,0.83,-0.12,267.27,-204.16,-109.99,3
-0.37,1,0.09,-146.55,107.79,87.16,3
-0.47,0.76,0.37,177.19,-109.68,-29.66,3
-0.53,0.79,0.04,-76.97,77.94,38.82,3
-0.53,0.62,0.39,111.45,-75.99,-18.74,3
-0.43,0.93,-0.01,-121.58,92.1,73.24,3
-0.5,0.94,0.02,114.56,-91.74,-66.22,3
-0.43,0.96,0.16,-222.11,103.88,47.97,3
-0.46,0.92,-0.04,122.07,-107.24,-49.01,3
-0.47,0.86,0.13,-230.29,83.44,40.16,3
-0.5,0.9,-0.04,103.94,-68.85,-44.56,3
-0.47,0.77,0.36,-184.33,87.83,32.04,3
-0.49,0.86,0.05,-77.09,55.73,33.26,3
-0.49,0.67,0.35,122.19,-77.82,-9.89,3
-0.45,0.86,0.08,-92.04,64.39,31.43,3
-0.45,0.76,0.26,218.26,-127.75,-48.03,3
-0.39,0.93,0.05,-177.67,152.34,52,3
-0.45,0.94,0.01,157.65,-86.43,-49.87,3
-0.42,0.77,0.33,-125.06,75.99,28.14,3
-0.49,0.9,0.08,-10.31,5.62,0.92,3
-0.36,0.76,0.7,-92.47,14.71,19.29,3
-0.46,0.9,-0.03,-53.53,30.76,33.33,3
-0.41,0.81,0.46,-94.67,29.54,25.63,3
-0.48,0.88,0,168.95,-93.75,-67.63,3
-0.44,0.87,0.16,-159.67,105.77,70.25,3
-0.5,0.88,0.09,126.4,-101.81,-73.36,3
-0.48,0.86,0.22,-152.4,84.59,53.89,3
-0.53,0.8,0.05,130.8,-93.69,-69.34,3
-0.46,0.82,0.32,-102.42,49.5,24.72,3
-0.51,0.84,0.04,82.46,-60.36,-41.14,3
-0.44,0.77,0.38,-22.71,14.83,28.87,3
-0.54,0.8,0.02,62.44,-25.7,-25.51,3
-0.42,0.76,0.45,5.98,3.23,-3.36,3
-0.53,0.79,0.08,-62.44,29.85,40.47,3
-0.43,0.71,0.42,30.7,-13.18,-13.12,3
-0.54,0.78,0.09,-43.15,21.06,24.17,3
-0.4,0.87,0.43,70.07,-41.69,-28.5,3
-0.54,0.78,0.05,-63.78,65.8,53.65,3
-0.41,0.66,0.69,19.84,-16.66,1.4,3
-0.44,0.85,0.09,-124.57,44.56,47.73,3
-0.43,0.75,0.23,162.41,-90.09,-71.53,3
-0.39,0.97,0.33,-159.42,95.34,79.71,3
-0.48,0.89,0.09,115.23,-70.43,-60.73,3
-0.44,0.77,0.41,-96.92,43.46,23.32,3
-0.52,0.82,0.18,-1.22,-0.55,7.32,3
-0.44,0.8,0.48,-39.67,23.86,19.78,3
-0.53,0.82,0.15,34.48,-34,-26.73,3
-0.42,0.79,0.4,-72.57,55.66,27.95,3
-0.43,0.96,1.02,46.08,-38.7,-34.48,3
-0.41,0.81,1.05,-41.69,19.1,5.43,3
-0.52,0.7,1.67,-36.25,27.71,22.09,3
-0.32,0.91,1.67,14.59,-28.26,-18.43,3
-0.48,0.76,1.67,-41.38,16.05,22.71,3
-0.37,0.78,1.67,-5.98,-9.4,-7.39,3
-0.34,0.8,1.67,112.49,-50.05,-77.82,3
-0.33,0.75,1.67,-53.65,16.78,51.09,3
-0.39,0.75,1.67,-102.66,31.68,56.4,3
-0.39,0.46,0.87,16.66,3.17,10.93,3
-0.62,0.83,1.7,-92.77,-7.69,-3.48,3
-0.56,0.77,2.02,33.08,-34.97,-13.06,3
-0.53,0.78,1.9,1.22,0.55,1.95,3
-0.56,0.79,1.89,1.83,-1.28,-1.53,3
-0.44,1,1.74,-113.46,74.83,2.14,3
-0.49,0.88,1.45,-71.11,35.34,10.31,3
-0.56,0.83,-0.07,-128.3,56.21,18.25,3
-0.49,0.98,0.01,-217.47,111.02,21.24,3
-0.61,0.67,1.27,-33.87,35.4,11.41,3
-0.54,0.74,1.19,140.2,-116.58,-40.34,3
-0.54,0.85,1.14,-119.81,61.52,35.89,3
-0.56,0.73,0.42,-26.18,30.15,13.49,3
-0.56,0.74,1,-7.2,116.33,75.2,3
-0.59,0.69,1.15,178.83,83.25,63.11,3
-0.52,0.8,-0.01,169.25,39.73,151.31,3
-0.51,0.78,0.26,-11.41,32.04,28.14,3
-0.53,0.83,0.67,8.97,-56.76,-96.44,3
-0.51,0.84,0.66,-59.02,-31.8,-17.4,3
-0.46,0.85,0.36,-1.83,24.29,-0.49,3
-0.47,0.94,1.86,-25.57,-84.84,-125.55,3
-0.52,0.81,1.86,-88.44,-52,-52.43,3
-0.5,0.82,1.86,-66.53,-48.28,-34.67,3
-0.52,0.81,1.86,-25.82,-0.92,5.86,3
-0.56,0.83,1.86,267.76,230.59,181.52,3
-0.49,0.89,1.86,-17.33,122.62,105.29,3
-0.39,0.96,1.86,-29.05,-19.35,-62.62,3
-0.48,0.89,2.1,15.81,-105.04,-99.67,3
-0.5,0.85,2.2,-84.11,-47.3,-46.57,3
-0.5,0.78,1.98,194.09,108.52,151.98,3
-0.5,0.7,1.99,-15.81,50.6,190,3
-0.47,0.88,1.99,-59.02,-114.87,-84.84,3
-0.5,0.85,1.99,-4.58,-0.43,34.61,3
-0.47,0.8,1.99,239.62,219.42,220.46,3
-0.53,0.82,1.99,8.85,-140.2,-163.21,3
-0.41,0.9,1.99,23.86,7.32,74.28,3
-0.45,0.77,1.3,-11.78,96.13,78.98,3
-0.47,0.83,1.19,7.63,-105.83,-103.45,3
-0.47,0.65,0.41,-25.21,-18.86,-9.28,3
-0.51,0.74,0.19,-23.56,116.82,134.52,3
-0.53,0.81,1.01,-22.77,39.86,26.37,3
-0.51,0.78,0.21,-14.4,-64.27,-87.89,3
-0.51,0.84,0.19,-61.4,-67.87,-44.01,3
-0.5,0.82,0.16,-31.37,71.96,49.99,3
-0.49,0.83,0.18,-3.3,-103.33,-114.14,3
-0.5,0.81,0.25,-25.76,17.76,198.01,3
-0.5,0.76,0.24,35.4,147.28,109.99,3
-0.46,0.79,0.3,10.62,108.09,71.35,3
-0.47,0.81,0.28,-21.48,-37.35,-81.3,3
-0.42,0.81,0.35,-10.86,-59.27,-66.83,3
-0.39,0.74,0.53,-41.56,-15.01,-1.59,3
-0.39,0.86,0.28,-8.18,75.44,129,3
-0.45,0.84,0.19,21.91,-51.7,-32.59,3
-0.43,0.69,0.56,97.23,65.19,98.88,3
-0.44,0.79,0.25,-0.55,-91.74,-106.75,3
-0.43,0.72,0.37,-37.35,80.69,60.61,3
-0.3,0.78,0.44,0.18,-85.08,-59.81,3
-0.46,0.84,0.06,24.05,125.06,133.06,3
-0.34,0.77,0.5,8.06,-81.85,-105.41,3
-0.46,0.79,0.21,-42.42,-64.39,-56.95,3
-0.26,0.95,0.41,-54.75,-39.73,-30.94,3
-0.42,0.79,0.32,-57.68,-23.44,-6.35,3
-0.24,0.85,0.53,-47.42,-87.4,-70.07,3
-0.34,0.85,0.32,10.99,147.52,164.98,3
-0.48,0.84,0.22,-32.71,-8.79,29.05,3
-0.35,0.86,0.5,-18.92,-88.07,-93.38,3
-0.48,0.76,0.2,-26.61,102.78,63.29,3
-0.46,0.8,0.25,33.81,-0.98,220,3
-0.4,0.86,0.21,11.84,-50.17,-71.04,3
-0.43,0.93,0.15,-32.17,5.13,46.63,3
-0.48,0.82,0.15,-34.55,96.92,88.07,3
-0.37,0.85,0.28,5.62,-47.91,-45.04,3
-0.35,0.81,0.24,17.76,-35.16,-61.4,3
-0.44,0.86,0.15,33.75,221.8,210.14,3
-0.21,1,0.31,-31.8,-88.87,-132.69,3
-0.42,0.81,0.21,176.51,208.37,238.04,3
-0.43,0.85,0.16,17.94,-75.62,-110.11,3
-0.21,0.86,0.31,-46.2,-47.73,-19.71,3
-0.44,0.86,0.14,12.02,182.07,133.54,3
-0.24,0.94,0.36,-15.32,-15.75,-40.47,3
-0.46,0.8,0.16,-51.64,-69.89,-42.24,3
-0.22,0.84,0.59,163.21,151.98,136.9,3
-0.44,0.88,0.1,-2.93,-85.21,-101.38,3
-0.31,0.74,0.42,-4.33,-9.64,52.61,3
-0.36,0.8,0.25,-25.88,-69.21,-78.49,3
-0.5,0.89,0.03,221.92,160.16,190.55,3
-0.24,0.75,0.51,-35.4,-84.17,-71.9,3
-0.35,0.91,0.18,-31.98,-17.64,-23.32,3
-0.4,0.87,0.09,13.98,-9.16,28.44,3
-0.16,0.9,0.56,-8.67,-35.64,-17.4,3
-0.42,0.86,0.16,-43.82,156.31,146.55,3
-0.27,0.91,0.46,-104.43,-87.16,-58.23,3
-0.44,0.78,0.24,1.16,-75.56,-67.02,3
-0.44,0.79,0.2,-49.8,90.88,58.72,3
-0.28,0.76,0.62,-37.35,-74.1,-61.1,3
-0.39,0.97,0.09,139.16,141.97,120,3
-0.44,0.98,0.03,2.2,-67.02,-88.38,3
-0.22,0.85,0.52,-25.7,141.54,105.29,3
-0.49,0.88,0.17,5.55,-94.06,-94.42,3
-0.45,0.88,0.12,-38.21,116.76,88.75,3
-0.49,0.85,0.18,-16.36,-106.81,-93.99,3
-0.23,0.91,0.38,-44.56,135.93,96.74,3
-0.42,0.91,0.14,-17.94,-107.12,-114.2,3
-0.35,0.94,0.19,-35.58,98.51,84.53,3
-0.17,0.79,0.58,-59.75,-39.37,-10.74,3
-0.4,0.79,0.27,-24.6,67.44,49.5,3
-0.23,0.68,0.66,-53.41,-121.95,-114.32,3
-0.37,0.82,0.29,6.65,135.86,106.87,3
-0.13,0.68,0.7,-26.61,5,166.66,3
-0.45,0.8,0.3,-16.11,29.48,170,3
-0.05,1.13,0.38,28.14,-23.93,-24.17,3
-0.39,0.87,0.25,-38.82,79.59,56.03,3
-0.24,0.89,0.57,-42.36,0.49,10.44,3
-0.42,0.82,0.28,85.27,-40.77,-81.42,3
-0.31,0.92,0.29,-140.01,46.94,109.37,3
-0.36,0.91,0.25,103.21,-56.27,-114.26,3
-0.25,0.84,0.36,-62.38,28.32,84.35,3
-0.45,0.81,0.24,83.98,5.37,-45.9,3
-0.25,0.83,0.44,-64.03,25.63,75.87,3
-0.39,0.84,0.28,116.03,-79.71,-120.79,3
-0.38,0.78,0.4,-101.32,31.25,58.59,3
-0.29,0.92,0.34,7.14,9.64,16.17,3
-0.49,0.74,0.28,-10.56,37.17,22.89,3
-0.26,0.86,0.39,85.39,-60.24,-112.79,3
-0.42,0.88,0.28,-98.69,56.03,116.76,3
-0.34,0.74,0.36,105.47,-62.81,-127.01,3
-0.5,0.82,0.2,-84.53,49.93,99,3
-0.43,0.79,0.27,58.17,-82.89,-107.36,3
-0.43,0.86,0.22,-11.6,12.33,31.01,3
-0.33,0.82,0.39,-56.58,-28.99,22.77,3
-0.32,0.78,0.39,-133.36,37.66,73.06,3
-0.43,0.94,0.13,140.87,-54.02,-86.79,3
-0.44,0.85,0.22,-91.74,45.41,67.99,3
-0.25,0.72,0.64,48.28,-14.34,-46.39,3
-0.53,0.85,0.1,46.88,0.12,-30.76,3
-0.42,0.89,0.27,-100.16,37.23,85.51,3
-0.29,0.77,0.5,87.77,-37.78,-69.46,3
-0.45,0.8,0.33,-49.87,22.77,56.76,3
-0.14,0.7,0.68,56.15,-6.16,-24.54,3
-0.45,0.76,0.38,16.05,2.56,-0.37,3
-0.43,0.87,0.2,-17.76,32.35,19.65,3
-0.41,0.85,0.23,87.59,-18.55,-37.41,3
-0.42,0.86,0.2,31.56,-48.1,-54.26,3
-0.47,0.8,0.16,-30.4,33.33,34.24,3
-0.42,0.71,0.48,-73.12,23.86,18.98,3
-0.41,0.83,0.27,-98.63,48.95,46.33,3
-0.36,0.81,0.36,64.21,-5.8,-8.3,3
-0.42,0.87,0.13,97.84,-110.05,-53.47,3
-0.32,0.91,0.12,6.35,-3.11,-4.88,3
-0.36,0.93,0.14,-126.53,25.82,34.91,3
-0.32,0.85,0.32,-116.33,50.72,52.67,3
-0.33,0.73,0.5,128.17,-13.73,-26.92,3
-0.35,0.91,0.28,86.98,-27.28,-31.92,3
-0.4,0.81,0.25,34.55,-17.21,-21.18,3
-0.39,0.88,0.17,78.8,-6.04,-17.7,3
-0.37,0.88,0.31,-7.02,-5.86,0.92,3
-0.33,0.81,0.45,5.92,-0.61,-2.56,3
-0.34,0.79,0.47,1.1,-0.06,0.92,3
0.15,0.07,1.06,-7.14,-54.2,6.53,3
0.09,0.19,0.83,8.61,-49.8,-46.26,3
0.15,-0.02,0.91,2.38,3.23,-20.2,3
0.28,0.21,0.86,-7.57,-2.75,-4.09,3
0.19,0.24,1.08,19.53,4.94,-8.48,3
0.07,0.78,0.5,-13.49,0.55,-11.78,3
0.07,0.57,0.49,-24.54,-22.83,-44.86,3
-0.51,0.35,0.39,-13.49,-36.01,-37.17,3
-0.4,0.34,0.56,-4.09,-38.51,-54.26,3
-0.3,0.06,0.83,24.41,-59.27,-82.58,3
-0.43,0.1,0.71,16.48,-43.82,-55.97,3
-0.39,0.08,0.78,17.09,-57.56,-84.29,3
-0.41,0.22,0.65,25.39,-60,-77.33,3
-0.36,0.22,0.65,18.01,-58.84,-70.37,3
-0.39,0.51,0.58,-6.23,-21.18,-60.42,3
-0.4,0.32,0.68,30.94,-42.18,-89.9,3
-0.3,-0.15,0.83,-12.27,-45.17,-82.89,3
-0.26,-0.21,0.99,-30.33,-45.04,-92.29,3
-0.32,-0.17,1.01,-16.36,-55.91,-72.63,3
-0.25,-0.32,0.9,-9.28,-48.16,-102.42,3
-0.3,-0.94,0.98,-36.44,-22.71,-8.24,3
-0.3,-0.02,0.94,-11.9,60.91,108.09,3
-0.39,0.63,0.52,-4.76,-3.42,-27.95,3
-0.3,-0.49,1.13,-43.27,-47,-78.31,3
-0.06,-0.39,1.65,42.05,96.37,147.22,3
-0.36,0.76,0.54,-33.75,25.7,5.43,3
-0.23,0.81,0.63,-32.59,-22.58,-74.16,3
-0.3,1.08,0.61,-28.08,-22.03,-33.57,3
-0.25,0.11,0.91,-10.07,-57.56,-124.94,3
-0.38,-1.64,1.08,195.37,39.79,89.23,3
-0.31,0.85,0.6,-24.84,-23.5,-3.42,3
-0.25,0.5,0.68,-15.26,-35.64,-86.55,3
-0.28,0.56,0.65,-4.03,-52.12,-112.79,3
-0.29,0.05,0.77,-18.19,-61.16,-124.08,3
-0.28,-0.39,0.95,-56.82,-36.01,-85.21,3
-0.38,-1.25,1.2,97.96,-29.42,66.41,3
-0.12,0.15,1.52,8.91,142.82,154.36,3
-0.36,0.39,0.73,-28.5,110.84,145.75,3
-0.34,0.51,0.84,-11.66,80.69,98.14,3
-0.29,0.26,0.8,5.86,106.99,127.87,3
-0.43,1.03,0.47,-6.84,6.41,-20.08,3
-0.37,0.92,0.56,-15.87,20.14,-9.52,3
-0.2,0.94,0.73,-26.31,-21.24,-86.49,3
-0.2,0.96,0.78,-5.25,-23.5,-98.27,3
-0.22,0.79,0.76,-20.2,20.94,80.08,3
-0.3,0.76,0.6,-22.83,-2.08,-39.06,3
-0.16,-0.11,0.78,-12.82,-48.58,-148.86,3
-0.21,-1.17,1.15,85.51,-60,31.07,3
-0.3,-1.22,1.13,137.63,-37.35,120.48,3
-0.24,0.53,0.84,-21.18,62.87,104.19,3
-0.18,0.52,0.77,-6.77,55.36,112.43,3
-0.37,0.67,0.87,-31.25,51.76,94.54,3
-0.24,0.65,0.79,-21.48,31.98,84.47,3
-0.41,0.91,0.66,-36.19,-6.77,-68.73,3
-0.14,0.22,0.93,-15.08,-62.62,-146.42,3
-0.22,-1.57,0.48,-73.61,-5.07,-20.94,3
-0.34,0.71,0.64,-40.28,37.23,31.25,3
-0.21,-0.95,1.12,-57.25,-41.69,-80.99,3
-0.29,0.53,0.75,-21.55,32.41,59.94,3
-0.22,-0.63,0.82,-56.15,-34.79,-99.55,3
-0.09,-0.33,1.02,-13,104.55,187.74,3
-0.27,0.14,0.74,1.65,-44.13,-112.67,3
